name,category,scientific_name,description,image_url,source_url,extra
Runner bean,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Illustration_Phaseolus_coccineus0.jpg/960px-Illustration_Phaseolus_coccineus0.jpg,https://en.wikipedia.org/wiki/Runner_bean,"{""wikipedia_title"": ""Phaseolus coccineus"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f7/Illustration_Phaseolus_coccineus0.jpg""}"
Snap pea,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Sugar_Snap_Pea.JPG/960px-Sugar_Snap_Pea.JPG,https://en.wikipedia.org/wiki/Snap_pea,"{""wikipedia_title"": ""Snap pea"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/8a/Sugar_Snap_Pea.JPG""}"
Snow pea,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Snow_Pea_on_Plant.JPG/960px-Snow_Pea_on_Plant.JPG,https://en.wikipedia.org/wiki/Snow_pea,"{""wikipedia_title"": ""Snow pea"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b7/Snow_Pea_on_Plant.JPG""}"
Soybean,edible,,,https://upload.wikimedia.org/wikipedia/commons/8/82/Soybean.USDA.jpg,https://en.wikipedia.org/wiki/Soybean,"{""wikipedia_title"": ""Soybean"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Tarwi,edible,,"Lupinus mutabilis is a species of lupin grown in the Andes, mainly for its edible bean. Vernacular names include tarwi (in Quechua II, pronounced tarhui), chocho, altramuz, Andean lupin, South American lupin, Peruvian field lupin, and pearl lupin. Its nutrient-rich seeds are high in protein, as well as a good source for cooking oil. However, their bitter taste has made L. mutabilis relatively unknown outside the Andes, though modern technology makes removing the bitter alkaloids easier. Like other species of lupin beans, it is expanding in use as a plant-based protein source.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Peruvian_Field_Lupines.jpg/960px-Peruvian_Field_Lupines.jpg,https://en.wikipedia.org/wiki/Lupinus_mutabilis,"{""wikipedia_title"": ""Lupinus mutabilis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/83/Peruvian_Field_Lupines.jpg""}"
Tepary bean,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Phaseolusacutifolius.jpg/960px-Phaseolusacutifolius.jpg,https://en.wikipedia.org/wiki/Tepary_bean,"{""wikipedia_title"": ""Phaseolus acutifolius"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/eb/Phaseolusacutifolius.jpg""}"
Urad bean,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Black_gram.jpg/960px-Black_gram.jpg,https://en.wikipedia.org/wiki/Urad_(bean),"{""wikipedia_title"": ""Vigna mungo"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6f/Black_gram.jpg""}"
Velvet bean,edible,,"Mucuna pruriens is a tropical legume native to Africa and tropical Asia and widely naturalized and cultivated. Its English common names include monkey tamarind, velvet bean, Bengal velvet bean, Florida velvet bean, Mauritius velvet bean, Yokohama velvet bean, cowage, cowitch, lacuna bean, and Lyon bean. The plant is notorious for the extreme itchiness it produces on contact, particularly with the young foliage and the seed pods. It also produces many medium-sized red swollen bumps on the skin with the itching. It has agricultural and horticultural value, and is used in herbalism.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Mucuna_pruriens_flower.jpg/960px-Mucuna_pruriens_flower.jpg,https://en.wikipedia.org/wiki/Mucuna_pruriens,"{""wikipedia_title"": ""Mucuna pruriens"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/44/Mucuna_pruriens_flower.jpg""}"
Winged bean,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Psophocarpus_tetragonolobus_Blanco2.293.png/960px-Psophocarpus_tetragonolobus_Blanco2.293.png,https://en.wikipedia.org/wiki/Winged_bean,"{""wikipedia_title"": ""Winged bean"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e4/Psophocarpus_tetragonolobus_Blanco2.293.png""}"
Banana pith,edible,,"Banana pith or banana stem, is a vegetable harvested from the starchy inner core of banana pseudostems. It is used similarly to heart of palms in the cuisines of the Philippines, Malaysia, Indochina, Sri Lanka, Myanmar and southern India.",https://upload.wikimedia.org/wikipedia/commons/6/66/Pith-of-banana-stem-after-separated-with-foliage.jpg,https://en.wikipedia.org/wiki/Banana_pith,"{""wikipedia_title"": ""Banana pith"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Cardoon,edible,,"The cardoon (Cynara cardunculus ), also called the artichoke thistle, is a thistle in the family Asteraceae. It is a naturally occurring species that also has many cultivated forms, including the globe artichoke. It is native to the Mediterranean region, where it was domesticated in ancient times and still occurs as a wild plant.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Cynara_cardunculus_flavescens_%2814684164583%29.jpg/960px-Cynara_cardunculus_flavescens_%2814684164583%29.jpg,https://en.wikipedia.org/wiki/Cardoon,"{""wikipedia_title"": ""Cardoon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/2a/Cynara_cardunculus_flavescens_%2814684164583%29.jpg""}"
Celeriac,edible,,"Celeriac (Apium graveolens Rapaceum Group, synonyms Apium graveolens Celeriac Group and Apium graveolens var. rapaceum), also called celery root, knob celery, and turnip-rooted celery (although it is not a close relative of the turnip), is a group of cultivars of Apium graveolens cultivated for their edible bulb-like hypocotyl, and shoots. Celeriac is widely cultivated in the Mediterranean Basin and in Northern Europe. It is also but less commonly cultivated in North Africa, Siberia, Southwest Asia, and North America.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/C%C3%A9leri-rave-fendu.jpg/960px-C%C3%A9leri-rave-fendu.jpg,https://en.wikipedia.org/wiki/Celeriac,"{""wikipedia_title"": ""Celeriac"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/ec/C%C3%A9leri-rave-fendu.jpg""}"
Chives,edible,,"Chives, scientific name Allium schoenoprasum, is a species of flowering plant in the family Amaryllidaceae. A perennial plant, A. schoenoprasum is widespread in nature across much of Eurasia and North America. It is the only species of Allium native to both the New World and Old World. The leaves and flowers are edible. Chives are a commonly used herb and vegetable with a variety of culinary uses. They are also used to repel insects.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Allium_schoenoprasum_-_Bombus_lapidarius_-_Tootsi.jpg/960px-Allium_schoenoprasum_-_Bombus_lapidarius_-_Tootsi.jpg,https://en.wikipedia.org/wiki/Chives,"{""wikipedia_title"": ""Chives"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/49/Allium_schoenoprasum_-_Bombus_lapidarius_-_Tootsi.jpg""}"
Elephant garlic,edible,,"Elephant garlic (Allium ampeloprasum var. ampeloprasum) is a plant belonging to the onion genus and a cultivar of Allium ampeloprasum, the broadleaf wild leek. It has a tall, solid, flowering stalk, and flat leaves. The flavor is milder than garlic and can be eaten raw in salads, roasted, or sautéed, but is generally not a substitute for conventional garlic in cooking. It is sometimes confused with solo garlic. The assignment of ""var. ampeloprasum"" is dubious because it should refer to a group containing the type that defines A. ampeloprasum. Authors who believe that cultivated elephant garlic is a different variety from the wild one use an alternative assignment, Allium ampeloprasum var. holmense (Mill) Asch. et Graebn.",https://upload.wikimedia.org/wikipedia/commons/a/a2/Elephant_Garlic_%28Allium_ampeloprasum%29_2.jpg,https://en.wikipedia.org/wiki/Elephant_garlic,"{""wikipedia_title"": ""Elephant garlic"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Florence fennel,edible,,"Fennel (Foeniculum vulgare) is a flowering plant species in the carrot family. It is a hardy, perennial herb with yellow flowers and feathery leaves. It is indigenous to the shores of the Mediterranean but has become widely naturalized in many parts of the world, especially on dry soils near the sea coast and on riverbanks. It is a highly flavorful herb used in cooking and, along with the similar-tasting anise, is one of the primary ingredients of absinthe. Florence fennel or finocchio (UK: , US: , Italian: [fiˈnɔkkjo]) is a selection with a swollen, bulb-like stem base (sometimes called bulb fennel) that is used as a vegetable.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Foeniculum_July_2011-1a.jpg/960px-Foeniculum_July_2011-1a.jpg,https://en.wikipedia.org/wiki/Fennel,"{""wikipedia_title"": ""Fennel"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c0/Foeniculum_July_2011-1a.jpg""}"
Garlic,edible,,"Garlic (Allium sativum) is a species of bulbous flowering plants in the genus Allium. Its close relatives include the onion, shallot, leek, chives, Welsh onion, and Chinese onion. Garlic is native to central and western Asia, stretching from the Black Sea through the southern Caucasus, northeastern Iran, and the Hindu Kush. It has naturalized in many other parts of the world, including Mediterranean Europe and China. There are two subspecies and hundreds of varieties of garlic. Garlic has been used for thousands of years as a seasoning, culinary ingredient, and traditional medical remedy. It was known in many ancient civilizations, including the Babylonians, Egyptians, Jews, Romans, and Chinese, and remains significant in many cuisines and folk treatments, especially across the Mediterranean and Asia. Sulfur compounds give garlic its pungent odor and flavor. There is insufficient clinical evidence to indicate that consuming garlic has any health benefits. Garlic is cultivated in a variety of climates and countries; China was the largest producer in 2024, accounting for 73% of the world's supply, according to the United Nations FAOSTAT.",https://upload.wikimedia.org/wikipedia/commons/3/39/Allium_sativum_Woodwill_1793.jpg,https://en.wikipedia.org/wiki/Garlic,"{""wikipedia_title"": ""Garlic"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Garlic chives,edible,,"Allium tuberosum (garlic chives, Oriental garlic, Asian chives, Chinese chives, Chinese leek) is a species of plant native to the Chinese province of Shanxi, and cultivated and naturalized elsewhere in Asia and around the world. It has a number of uses in Asian cuisine.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Allium_tuberosum_kz01.jpg/960px-Allium_tuberosum_kz01.jpg,https://en.wikipedia.org/wiki/Allium_tuberosum,"{""wikipedia_title"": ""Allium tuberosum"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/09/Allium_tuberosum_kz01.jpg""}"
Heart of palm,edible,,"Heart of palm is a vegetable harvested from the inner core and growing bud of certain palm trees, most notably the coconut (Cocos nucifera), juçara (Euterpe edulis), açaí palm (Euterpe oleracea), palmetto (Sabal spp.), and peach palm. Heart of palm may be eaten on its own, and often it is eaten in a salad. Hearts of palm are traditionally harvested in the cultures of Southeast Asia and in South and Central America.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Heart_of_palm.jpg/960px-Heart_of_palm.jpg,https://en.wikipedia.org/wiki/Heart_of_palm,"{""wikipedia_title"": ""Heart of palm"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/8b/Heart_of_palm.jpg""}"
Kohlrabi,edible,,"Kohlrabi (German: [koːlˈʁaːbi] ; pronounced in English; scientific name Brassica oleracea Gongylodes Group), also called German turnip or turnip cabbage, is a biennial vegetable, a low, stout cultivar of wild cabbage. It is a cultivar of the same species as cabbage, broccoli, cauliflower, kale, Brussels sprouts, collard greens, Savoy cabbage, and gai lan. It can be eaten raw or cooked. Edible preparations are made with both the stem and the leaves. Despite its common names, it is not the same species as turnip or rutabaga, although both are in the genus Brassica.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Brassica_oleracea_var._gongylodes_%28kohlrabi%29.jpg/960px-Brassica_oleracea_var._gongylodes_%28kohlrabi%29.jpg,https://en.wikipedia.org/wiki/Kohlrabi,"{""wikipedia_title"": ""Kohlrabi"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/98/Brassica_oleracea_var._gongylodes_%28kohlrabi%29.jpg""}"
Kurrat,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/A.ampeloprasum_1.jpg/960px-A.ampeloprasum_1.jpg,https://en.wikipedia.org/wiki/Kurrat,"{""wikipedia_title"": ""Allium ampeloprasum"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/81/A.ampeloprasum_1.jpg""}"
Landang,edible,,"Landang is a processed starch product extracted from the inner trunk of the buli or buri tree (Corypha), a type of palm native to the Philippines and other tropical countries. This tree only flowers once in its life and then dies. Landang is visually similar to shrunken, flattened sago. It is traditionally used in making binignit in the Visayas.",https://upload.wikimedia.org/wikipedia/commons/9/9a/Washed_landang.jpg,https://en.wikipedia.org/wiki/Landang,"{""wikipedia_title"": ""Landang"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Lemongrass,edible,,,https://upload.wikimedia.org/wikipedia/commons/b/bd/YosriNov04Pokok_Serai.JPG,https://en.wikipedia.org/wiki/Lemongrass,"{""wikipedia_title"": ""Cymbopogon"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Leek,edible,,"A leek is a biennial vegetable, a cultivar of Allium ampeloprasum, the broadleaf wild leek (syn. Allium porrum). The edible part of the plant is a bundle of leaf sheaths that is sometimes colloquially called a ""stem"" or ""stalk"". The genus Allium also contains the onion, garlic, shallot, scallion, chives, and Chinese onion. Three closely related vegetables—elephant garlic, kurrat and Persian leek or tareh—are also cultivars of A. ampeloprasum, although different in their culinary uses.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Leek_on_white_background_-_0947.jpg/960px-Leek_on_white_background_-_0947.jpg,https://en.wikipedia.org/wiki/Leek,"{""wikipedia_title"": ""Leek"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/63/Leek_on_white_background_-_0947.jpg""}"
Lotus root,edible,,"Nelumbo nucifera, also known as Padma (Sanskrit: पद्म, romanized: Padma, lit. 'Lotus') or Kamala (Sanskrit: कमल, lit. 'Lotus'), sacred lotus, pink lotus, Indian lotus, or simply lotus, is one of two extant species of aquatic plant in the family Nelumbonaceae. It is sometimes colloquially called a water lily, though this more often refers to members of the family Nymphaeaceae. The lotus belongs in the order Proteales.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Sacred_lotus_Nelumbo_nucifera.jpg/960px-Sacred_lotus_Nelumbo_nucifera.jpg,https://en.wikipedia.org/wiki/Nelumbo_nucifera,"{""wikipedia_title"": ""Nelumbo nucifera"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/ed/Sacred_lotus_Nelumbo_nucifera.jpg""}"
Nopal,edible,,"Nopal is a common name in Spanish for Opuntia cacti (commonly referred to in English as prickly pear or tender cactus), as well as for its pads. The name nopal derives from the Nahuatl word nohpalli for the pads of the plant. Nopal fruits can be eaten raw or cooked, having numerous uses particularly in Mexican cuisine.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Prickly_Pear_5half.JPG/960px-Prickly_Pear_5half.JPG,https://en.wikipedia.org/wiki/Nopal,"{""wikipedia_title"": ""Nopal"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0a/Prickly_Pear_5half.JPG""}"
Onion,edible,,"The onion (Allium cepa L.Tooltip Carl Linnaeus, from Latin cepa), also known as the bulb onion or common onion, is a vegetable that is the most widely cultivated species of the genus Allium. The shallot is a botanical variety of the onion which was classified as a separate species until 2011. The onion's close relatives include garlic, scallion, leek, and chives. The genus contains several other species cultivated for food, such as the Japanese bunching onion Allium fistulosum, the tree onion Allium × proliferum, and the Canada onion Allium canadense. The name wild onion is applied to a number of Allium species, but A. cepa is exclusively known from cultivation. Its ancestral wild original form is not known, although escapes from cultivation have become established in some regions. The onion is most frequently a biennial or a perennial plant, but is usually treated as an annual and harvested in its first growing season. The onion plant has a fan of hollow, bluish-green leaves, and its bulb at the base of the plant begins to swell when a certain day-length is reached. The bulbs are composed of shortened, compressed, underground stems surrounded by fleshy modified scale (leaves) that envelop a central bud at the tip of the stem. In the autumn (or in spring, in the case of overwintering onions), the foliage dies down and the outer layers of the bulb become more dry, and brittle. The crop is harvested and dried and the onions are ready for use or storage. The crop is prone to attack by a number of pests and diseases, particularly the onion fly, the onion eelworm, and various fungi which can cause rotting. Some varieties of A. cepa, such as shallots and potato onions, produce multiple bulbs. Onions are cultivated and used around the world. As a food item, they are often served raw as a vegetable or part of a prepared savoury dish, but can be eaten cooked or used to make pickles or chutneys. They are pungent when chopped and contain certain chemical substances which may irritate the eyes.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Mixed_onions.jpg/960px-Mixed_onions.jpg,https://en.wikipedia.org/wiki/Onion,"{""wikipedia_title"": ""Onion"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/a2/Mixed_onions.jpg""}"
Pearl onion,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Pearl_onions.jpg/960px-Pearl_onions.jpg,https://en.wikipedia.org/wiki/Pearl_onion,"{""wikipedia_title"": ""Pearl onion"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/71/Pearl_onions.jpg""}"
Potato onion,edible,,,,https://en.wikipedia.org/wiki/Potato_onion,"{""wikipedia_title"": ""Potato onion"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Prussian asparagus,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Bath_asparagus_clouts_wood.jpg/960px-Bath_asparagus_clouts_wood.jpg,https://en.wikipedia.org/wiki/Ornithogalum_pyrenaicum,"{""wikipedia_title"": ""Ornithogalum pyrenaicum"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/93/Bath_asparagus_clouts_wood.jpg""}"
Sago,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Sago_%28Metroxylon_sagu%29_in_New_Guinea.jpg/960px-Sago_%28Metroxylon_sagu%29_in_New_Guinea.jpg,https://en.wikipedia.org/wiki/Sago,"{""wikipedia_title"": ""Sago"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/bb/Sago_%28Metroxylon_sagu%29_in_New_Guinea.jpg""}"
Spring onion / Scallion,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/CSA-Red-Spring-Onions.jpg/960px-CSA-Red-Spring-Onions.jpg,https://en.wikipedia.org/wiki/Scallion,"{""wikipedia_title"": ""Scallion"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/da/CSA-Red-Spring-Onions.jpg""}"
Sea beans / samphire greens,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Salicornia_europaea_MS_0802.JPG/960px-Salicornia_europaea_MS_0802.JPG,https://en.wikipedia.org/wiki/Salicornia,"{""wikipedia_title"": ""Salicornia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3b/Salicornia_europaea_MS_0802.JPG""}"
Shallot,edible,,,https://upload.wikimedia.org/wikipedia/commons/2/22/Shallots_-_sliced_and_whole.jpg,https://en.wikipedia.org/wiki/Shallot,"{""wikipedia_title"": ""Shallot"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Tree onion,edible,,,https://upload.wikimedia.org/wikipedia/commons/7/7c/Allium_fistulosum_bulbifera0.jpg,https://en.wikipedia.org/wiki/Tree_onion,"{""wikipedia_title"": ""Tree onion"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables""}"
Welsh onion,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Welsh_onion.jpg/960px-Welsh_onion.jpg,https://en.wikipedia.org/wiki/Welsh_onion,"{""wikipedia_title"": ""Allium fistulosum"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/ae/Welsh_onion.jpg""}"
Wild leek,edible,,"Allium tricoccum (commonly known as ramps, ramson, wild leek, wood leek, or wild garlic) is a bulbous perennial flowering plant in the amaryllis family Amaryllidaceae. It is a North American species of wild onion or garlic found in eastern North America. Many of the common English names for this plant are also used for other Allium species, particularly the similar Allium ursinum, which is native to Eurasia. An edible plant, Allium tricoccum is used in a variety of North American and indigenous cuisines, and has also been used by Native Americans in traditional medicine. A French rendering (chicagou) of a Miami–Illinois name for this plant is the namesake of the American city of Chicago.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Wild_Leeks6.jpeg/960px-Wild_Leeks6.jpeg,https://en.wikipedia.org/wiki/Allium_tricoccum,"{""wikipedia_title"": ""Allium tricoccum"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/97/Wild_Leeks6.jpeg""}"
Manchurian wild rice,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Water_bamboo.JPG/960px-Water_bamboo.JPG,https://en.wikipedia.org/wiki/Zizania_latifolia,"{""wikipedia_title"": ""Zizania latifolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6c/Water_bamboo.JPG""}"
Ahipa,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Pachyrhizus_erosus_Blanco2.249.png/960px-Pachyrhizus_erosus_Blanco2.249.png,https://en.wikipedia.org/wiki/Pachyrhizus,"{""wikipedia_title"": ""Pachyrhizus"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/95/Pachyrhizus_erosus_Blanco2.249.png""}"
Arracacha,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Arracacia_xanthorrhiza_supermarket.jpg/960px-Arracacia_xanthorrhiza_supermarket.jpg,https://en.wikipedia.org/wiki/Arracacha,"{""wikipedia_title"": ""Arracacia xanthorrhiza"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/53/Arracacia_xanthorrhiza_supermarket.jpg""}"
Arrowleaf elephant ear,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Xanthosoma_sagittifolium_in_Bukidnon%2C_Philippines_01.jpg/960px-Xanthosoma_sagittifolium_in_Bukidnon%2C_Philippines_01.jpg,https://en.wikipedia.org/wiki/Arrowleaf_elephant_ear,"{""wikipedia_title"": ""Xanthosoma sagittifolium"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/00/Xanthosoma_sagittifolium_in_Bukidnon%2C_Philippines_01.jpg""}"
Bamboo shoot,edible,,"Bamboo shoots or bamboo sprouts are the edible shoots (new bamboo culms that come out of the ground) of many bamboo species including Bambusa vulgaris and Phyllostachys edulis. They are used as vegetables in numerous Asian dishes and broths. They are sold in various processed shapes and are available in fresh, dried, and canned versions. Raw bamboo shoots contain cyanogenic glycosides, natural toxins also contained in cassava. The toxins must be destroyed by thorough cooking, and for this reason, fresh bamboo shoots are boiled before being used in other ways. The toxins are also destroyed in the canning process.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Bamboo_sprout2.JPG/960px-Bamboo_sprout2.JPG,https://en.wikipedia.org/wiki/Bamboo_shoot,"{""wikipedia_title"": ""Bamboo shoot"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/1d/Bamboo_sprout2.JPG""}"
Burdock,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Villtakjas_2008.jpg/960px-Villtakjas_2008.jpg,https://en.wikipedia.org/wiki/Burdock,"{""wikipedia_title"": ""Arctium"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/80/Villtakjas_2008.jpg""}"
Broadleaf arrowhead,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Sagittaria_latifolia_%28flowers%29.jpg/960px-Sagittaria_latifolia_%28flowers%29.jpg,https://en.wikipedia.org/wiki/Broadleaf_arrowhead,"{""wikipedia_title"": ""Sagittaria latifolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c3/Sagittaria_latifolia_%28flowers%29.jpg""}"
Camas,edible,,"Camassia is a genus of plants in the asparagus family native to North America. Common names include camas, quamash, Indian hyacinth, camash, and wild hyacinth. It grows in the wild in great numbers in moist meadows. They are perennial plants with basal linear leaves measuring 20 to 80 centimetres (8 to 32 in) in length, which emerge early in the spring. They grow to a height of 30 to 130 cm (12 to 50 in), with a multi-flowered stem rising above the main plant in summer. The six-petaled flowers vary in color from pale lilac or white to deep purple or blue-violet. Camas can appear to color entire meadows when in flower.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Camassia_quamash_6374.JPG/960px-Camassia_quamash_6374.JPG,https://en.wikipedia.org/wiki/Camassia,"{""wikipedia_title"": ""Camassia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_vegetables"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f6/Camassia_quamash_6374.JPG""}"
