name,category,scientific_name,description,image_url,source_url,extra
parasympathetic nervous system,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Blausen_0703_Parasympathetic_Innervation.png/960px-Blausen_0703_Parasympathetic_Innervation.png,https://en.wikipedia.org/wiki/Parasympathetic_nervous_system,"{""wikipedia_title"": ""Parasympathetic nervous system"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f0/Blausen_0703_Parasympathetic_Innervation.png""}"
antidote,poisonous,,"An antidote is a substance that can counteract a form of poisoning. The term ultimately derives from the Greek term φάρμακον ἀντίδοτον (pharmakon antidoton), ""(medicine) given as a remedy"". An older term in English which is now rare is atterlothe, derived from ""atter"" (""poison, venom, morbid fluid""). Antidotes for anticoagulants are sometimes referred to as reversal agents. The antidotes for some particular toxins are manufactured by injecting the toxin into an animal in small doses and extracting the resulting antibodies from the host animals' blood. This results in an antivenom that can be used to counteract venom produced by certain species of snakes, spiders, and other venomous animals. Some animal venoms, especially those produced by arthropods (such as certain spiders, scorpions, and bees) are only potentially lethal when they provoke allergic reactions and induce anaphylactic shock; as such, there is no ""antidote"" for these venoms; however anaphylactic shock can be treated (e.g. with epinephrine). Some other toxins have no known antidote. For example, the poison batrachotoxin – a highly poisonous steroidal alkaloid derived from various poison dart frogs, certain beetles, and birds – has no antidote, and as a result, is often fatal if it enters the human body in sufficient quantities.",,https://en.wikipedia.org/wiki/Antidote,"{""wikipedia_title"": ""Antidote""}"
physostigmine,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Physostigmine_ball-and-stick_model_from_xtal_2002.png/960px-Physostigmine_ball-and-stick_model_from_xtal_2002.png,https://en.wikipedia.org/wiki/Physostigmine,"{""wikipedia_title"": ""Physostigmine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b8/Physostigmine_ball-and-stick_model_from_xtal_2002.png""}"
pilocarpine,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Pilocarpine.svg/960px-Pilocarpine.svg.png,https://en.wikipedia.org/wiki/Pilocarpine,"{""wikipedia_title"": ""Pilocarpine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f8/Pilocarpine.svg""}"
narcosis,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/e/e3/Recovery_Position.JPG,https://en.wikipedia.org/wiki/Unconsciousness,"{""wikipedia_title"": ""Unconsciousness""}"
rabbits,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Oryctolagus_cuniculus_Rcdo.jpg/960px-Oryctolagus_cuniculus_Rcdo.jpg,https://en.wikipedia.org/wiki/Rabbit,"{""wikipedia_title"": ""Rabbit"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/1f/Oryctolagus_cuniculus_Rcdo.jpg""}"
Brugmansia,poisonous,,"Brugmansia is a genus of seven species of flowering plants in the nightshade family Solanaceae. They are woody trees or shrubs, with pendulous flowers, and have no spines on their fruit. Their large, fragrant flowers give them their common name of angel's trumpets, adjacent to the nickname devil's trumpets of the closely related genus Datura. Brugmansia species are among the most toxic of ornamental plants, containing tropane alkaloids of the type also responsible for the toxicity and deliriant effects of both jimsonweed and the infamous deadly nightshade. All seven species are known only in cultivation or as escapees from cultivation, and no wild plants have ever been confirmed. They are therefore listed as Extinct in the Wild by the IUCN Red List, although they are popular ornamental plants and still exist wild outside their native range as introduced species. It is suspected that their extinction in the wild is due to the extinction of some animal that previously dispersed the seeds, with human cultivation having ensured the genus's continued survival.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Brugmansia.jpg/960px-Brugmansia.jpg,https://en.wikipedia.org/wiki/Brugmansia,"{""wikipedia_title"": ""Brugmansia"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f5/Brugmansia.jpg""}"
Datura,poisonous,,"Datura is a genus of nine species of highly poisonous, vespertine-flowering plants belonging to the nightshade family (Solanaceae). They are commonly known as thornapples or jimsonweeds, but are also known as devil's trumpets or mad apple (not to be confused with angel's trumpets, which are placed in the closely related genus Brugmansia). Other English common names include moonflower, devil's weed, and hell's bells. All species of Datura are extremely poisonous and psychoactive, especially their seeds and flowers, which can cause respiratory depression, arrhythmias, fever, delirium, hallucinations, anticholinergic toxidrome, psychosis, and death, if taken internally. The name Datura originates from the Hindi and Sanskrit words for ""thorn-apple,"" with historical and cultural significance in Ayurveda and Hinduism, while the American term ""jimsonweed"" derives from its prevalence in Jamestown, Virginia, where it was called ""Jamestown-Weed."" Datura species are herbaceous annual or short-lived perennial plants up to 2 meters tall with trumpet-shaped flowers and spiny fruit capsules, historically used in traditional medicine, especially in India, where they hold cultural and ritual significance. Datura species classification is complex due to high variability and overlapping traits among species, with many ""new species"" later reclassified as local varieties or subspecies; most species are native to Mexico, though some have disputed native ranges outside the Americas. Datura is closely related to Brugmansia and the recently established Trompettia. Due to their effects and symptoms, Datura species have occasionally been used not only as poisons, but also as hallucinogens by various groups throughout history. Traditionally, their psychoactive administration has often been associated with witchcraft and sorcery or similar practices in many cultures, including the Western world. Certain common Datura species have also been used ritualistically as entheogens by some Native American groups. Non-psychoactive use of plants in the genus is usually done for medicinal purposes, and the alkaloids present in some species have long been considered traditional medicines in both the New and Old Worlds due to the presence of the alkaloids scopolamine and atropine, which are also produced by plants associated with Old World medicine such as Hyoscyamus niger, Atropa belladonna, and Mandragora officinarum.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Sacred_datura_%28Datura_wrightii%29_%2814212557338%29.jpg/960px-Sacred_datura_%28Datura_wrightii%29_%2814212557338%29.jpg,https://en.wikipedia.org/wiki/Datura,"{""wikipedia_title"": ""Datura"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/14/Sacred_datura_%28Datura_wrightii%29_%2814212557338%29.jpg""}"
Caladium,poisonous,,"Caladium () is a genus of flowering plants in the family Araceae. They are often known by the common name elephant ear (which they share with the closely related genera Alocasia, Colocasia, and Xanthosoma), heart of Jesus, and angel wings. There are over 1000 named cultivars of Caladium bicolor from the original South American plant. The genus Caladium includes seven species that are native to South America and Central America, and naturalized in India, parts of Africa, and various tropical islands. They grow in open areas of the forest and on the banks of rivers and go dormant during the dry season. The wild plants grow to 15–35 inches (40–90 cm) tall, with leaves mostly 6-18 inches (15–45 cm) long and broad.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Caladium_schomburgkii_changjur-1-yercaud-salem-India.JPG/960px-Caladium_schomburgkii_changjur-1-yercaud-salem-India.JPG,https://en.wikipedia.org/wiki/Caladium,"{""wikipedia_title"": ""Caladium"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f1/Caladium_schomburgkii_changjur-1-yercaud-salem-India.JPG""}"
Calla palustris,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Calla_palustris2.jpg,https://en.wikipedia.org/wiki/Calla_palustris,"{""wikipedia_title"": ""Calla""}"
rhizome,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/b/b1/Euphorbia_rhizophora2_ies.jpg,https://en.wikipedia.org/wiki/Rhizome,"{""wikipedia_title"": ""Rhizome""}"
Colocasia,poisonous,,"Colocasia is a genus of flowering plants in the family Araceae, native to Southeast Asia and the Indian subcontinent. Some species are widely cultivated and naturalized in other tropical and subtropical regions. The species C. esculenta (taro) is invasive in wetlands along the Gulf Coast of the United States, where it threatens to displace native wetland plants. The names elephant ear and cocoyam are also used for some other large-leaved genera in the Araceae, notably Xanthosoma and Caladium.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Taimo_Okinawa.jpg/960px-Taimo_Okinawa.jpg,https://en.wikipedia.org/wiki/Colocasia,"{""wikipedia_title"": ""Colocasia"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/a5/Taimo_Okinawa.jpg""}"
Arum,poisonous,,"Arum is a genus of flowering plants in the family Araceae. They are native to Europe, northern Africa, and western and central Asia, with the highest species diversity in the Mediterranean region. Frequently called arum lilies, they are not closely related to the true lilies Lilium. Plants in the closely related genus Zantedeschia are also called 'arum lilies'. They are rhizomatous, herbaceous perennial plants growing to 20–60 cm tall, with sagittate (arrowhead-shaped) leaves 10–55 cm long. The flowers are produced in a spadix, surrounded by a 10–40 cm long, distinctively coloured spathe, which may be white, yellow, brown, or purple. Some species are scented, others not. The fruit is a cluster of bright orange or red berries. All parts of the plants, including the berries, are poisonous as they contain needle-shaped crystals of calcium oxalate. In spite of this, the plant has a history of culinary use among Arab peasants in Palestine who leached the toxins from the plant before the leaves were consumed. The genus name is the Latinized form of the Greek name for these plants, aron.",https://upload.wikimedia.org/wikipedia/commons/5/53/Arum_palaestinum_flower.jpg,https://en.wikipedia.org/wiki/Arum,"{""wikipedia_title"": ""Arum""}"
Caltha palustris,poisonous,,"Caltha palustris, known as marsh-marigold and kingcup, is a small to medium sized perennial herbaceous plant of the buttercup family, native to marshes, fens, ditches and wet woodland in temperate regions of the Northern Hemisphere. It flowers between April and August, dependent on altitude and latitude, but occasional flowers may occur at other times.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Caltha_palustris_plant.JPG/960px-Caltha_palustris_plant.JPG,https://en.wikipedia.org/wiki/Caltha_palustris,"{""wikipedia_title"": ""Caltha palustris"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5d/Caltha_palustris_plant.JPG""}"
mucous membranes,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Normal_gastric_mucosa_intermed_mag.jpg/960px-Normal_gastric_mucosa_intermed_mag.jpg,https://en.wikipedia.org/wiki/Mucous_membrane,"{""wikipedia_title"": ""Mucous membrane"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/1c/Normal_gastric_mucosa_intermed_mag.jpg""}"
Cascabela thevetia,poisonous,,"Cascabela thevetia (syn. Thevetia peruviana) is a species of poisonous plant in the dogbane family Apocynaceae, native throughout Mexico and Central America and cultivated widely as an ornamental. It is a relative of Nerium oleander and thus is known by the common name yellow oleander.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Yellow_Oleander_Flower.jpg/960px-Yellow_Oleander_Flower.jpg,https://en.wikipedia.org/wiki/Cascabela_thevetia,"{""wikipedia_title"": ""Cascabela thevetia"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/fd/Yellow_Oleander_Flower.jpg""}"
cardiac glycosides,poisonous,,"Cardiac glycosides are a class of organic compounds that increase the output force of the heart and decrease its rate of contractions by inhibiting the cellular sodium-potassium ATPase pump. Their beneficial medical uses include treatments for congestive heart failure and cardiac arrhythmias; however, their relative toxicity prevents them from being widely used. Most commonly found as defensive poisons in several plant genera such as Digitalis (the foxgloves) and Asclepias (the milkweeds), these compounds nevertheless have a diverse range of biochemical effects regarding cardiac cell function and have also been suggested for use in cancer treatment.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Cardiac_glycoside_general_structure.svg/960px-Cardiac_glycoside_general_structure.svg.png,https://en.wikipedia.org/wiki/Cardiac_glycoside,"{""wikipedia_title"": ""Cardiac glycoside"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5f/Cardiac_glycoside_general_structure.svg""}"
Cephalanthus occidentalis,poisonous,,"Cephalanthus occidentalis is a species of flowering plant in the family Rubiaceae that is native to eastern and southern North America. Common names include buttonbush, common buttonbush, button-willow, buck brush, and honey-bells.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Cephalanthus_occidentalis_occidentalis1.jpg/960px-Cephalanthus_occidentalis_occidentalis1.jpg,https://en.wikipedia.org/wiki/Cephalanthus_occidentalis,"{""wikipedia_title"": ""Cephalanthus occidentalis"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0b/Cephalanthus_occidentalis_occidentalis1.jpg""}"
Rubiaceae,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Luculia_gratissima.jpg/960px-Luculia_gratissima.jpg,https://en.wikipedia.org/wiki/Rubiaceae,"{""wikipedia_title"": ""Rubiaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e6/Luculia_gratissima.jpg""}"
medicinal,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Salix_alba_004.jpg/960px-Salix_alba_004.jpg,https://en.wikipedia.org/wiki/Medicinal_plant,"{""wikipedia_title"": ""Medicinal plants"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/76/Salix_alba_004.jpg""}"
toxic,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/7/7d/Amanita-muscaria-mushroom20151014-1336-ex6cst.jpg,https://en.wikipedia.org/wiki/Toxin,"{""wikipedia_title"": ""Toxin""}"
Cerbera odollam,poisonous,,"Cerbera odollam is a tree species in the family Apocynaceae commonly known as the suicide tree or pong-pong. It bears a fruit known as othalanga whose seeds yield a potent poison called cerberin. It has historically been used in trials by ordeal, especially in Madagascar, where it has caused thousands of deaths annually, and continues to be used for suicide, particularly in Kerala, India. It can cause fatal heart arrhythmias with just one kernel and is responsible for numerous poisonings due to its easily masked taste and limited testing. It is native to South and Southeast Asia, Pacific Islands, and Queensland, Australia, growing preferentially along sandy coasts, riverbanks, and by mangrove swamps. It is also grown in tropical areas such as Hawaii as an ornamental. It is a 10–12 meter tall plant with glossy leaves, white-yellow flowers, and poisonous seeds encased in a red-ripening fruit that resembles oleander and produces a milky latex. Its seeds are used as biopesticides, insect repellents, and rat poisons due to their toxicity and have also been studied as a non-edible, sustainable feedstock for biodiesel production on non-arable land.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Cerbera_odollam_08718.jpg/960px-Cerbera_odollam_08718.jpg,https://en.wikipedia.org/wiki/Cerbera_odollam,"{""wikipedia_title"": ""Cerbera odollam"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/59/Cerbera_odollam_08718.jpg""}"
cerberin,poisonous,,"Cerberin is a type of cardiac glycoside found in the seeds of trees in the genus Cerbera, including the suicide tree (Cerbera odollam) and the sea mango (Cerbera manghas). As a cardiac glycoside, cerberin disrupts the function of the heart by blocking its sodium and potassium ATPase. Cerberin can be used as a treatment for heart failure and arrhythmia. Overconsumption of cerberin results in poisoning. Symptoms include nausea, vomiting, and bradycardia, often leading to death. Cerberin-containing plants such as Cerbera odollam have historically been used for suicide and homicide in their native regions due to their high toxicity.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Cerberin_structure.svg/960px-Cerberin_structure.svg.png,https://en.wikipedia.org/wiki/Cerberin,"{""wikipedia_title"": ""Cerberin"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3d/Cerberin_structure.svg""}"
digoxin,poisonous,,"Digoxin, sold under the brand name Lanoxin among others, is a medication used to treat various heart conditions. Most frequently it is used for atrial fibrillation, atrial flutter, and heart failure. Digoxin is one of the oldest medications used in the field of cardiology. It works by increasing myocardial contractility, increasing stroke volume and blood pressure, reducing heart rate, and somewhat extending the time frame of the contraction. Digoxin is taken by mouth or by injection into a vein. Digoxin has a half life of approximately 36 hours given at average doses in patients with normal renal function. It is excreted mostly unchanged in the urine. Common side effects include breast enlargement with other side effects generally due to an excessive dose. These side effects may include loss of appetite, nausea, trouble seeing, confusion, and an irregular heartbeat. Greater care is required in older people and those with poor kidney function. It is unclear whether use during pregnancy is safe. Digoxin is in the cardiac glycoside family of medications. It was first isolated in 1930 from Grecian foxglove (Digitalis lanata). It is on the World Health Organization's List of Essential Medicines. In 2021, it was the 241st most commonly prescribed medication in the United States, with more than 1 million prescriptions.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Digon_ball-and-stick.png/960px-Digon_ball-and-stick.png,https://en.wikipedia.org/wiki/Digoxin,"{""wikipedia_title"": ""Digoxin"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5c/Digon_ball-and-stick.png""}"
calcium,poisonous,,"Calcium is a chemical element; it has symbol Ca and atomic number 20. As an alkaline earth metal, calcium is a reactive metal that forms a dark oxide-nitride layer when exposed to air. Its physical and chemical properties are most similar to its heavier homologues strontium and barium. It is the fifth most abundant element in Earth's crust, and the third most abundant metal, after iron and aluminium. The most common calcium compound on Earth is calcium carbonate, found in limestone and the fossils of early sea life; gypsum, anhydrite, fluorite, and apatite are also sources of calcium. The name comes from the Latin word calx (meaning ""lime""), which was obtained from heating limestone. Some calcium compounds were known to the ancients, though their chemistry was unknown until the seventeenth century. Pure calcium was isolated in 1808 via electrolysis of its oxide by Humphry Davy, who named the element. Calcium compounds are widely used in many industries: in foods and pharmaceuticals for calcium supplementation, in the paper industry as bleaches, as components in cement and electrical insulators, and in the manufacture of soaps. On the other hand, the metal in pure form has few applications due to its high reactivity; still, in small quantities it is often used as an alloying component in steelmaking, and sometimes, as a calcium–lead alloy, in making automotive batteries. Calcium is the most abundant metal and the fifth-most abundant element in the human body. As electrolytes, calcium ions (Ca2+) play a vital role in the physiological and biochemical processes of organisms and cells: in signal transduction pathways where they act as a second messenger; in neurotransmitter release from neurons; in contraction of all muscle cell types; as cofactors in many enzymes; and in fertilization. Calcium ions outside cells are important for maintaining the potential difference across excitable cell membranes, protein synthesis, and bone formation.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Calcium_unter_Argon_Schutzgasatmosph%C3%A4re.jpg/960px-Calcium_unter_Argon_Schutzgasatmosph%C3%A4re.jpg,https://en.wikipedia.org/wiki/Calcium,"{""wikipedia_title"": ""Calcium"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/96/Calcium_unter_Argon_Schutzgasatmosph%C3%A4re.jpg""}"
ion channels,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/2/2f/Ion_channel.png,https://en.wikipedia.org/wiki/Ion_channel,"{""wikipedia_title"": ""Ion channel""}"
heart muscle,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Glanzstreifen.jpg/960px-Glanzstreifen.jpg,https://en.wikipedia.org/wiki/Heart_muscle,"{""wikipedia_title"": ""Cardiac muscle"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6e/Glanzstreifen.jpg""}"
autopsies,poisonous,,"An autopsy (also referred to as post-mortem examination, obduction, necropsy, or autopsia cadaverum) is a surgical procedure that consists of a thorough examination of a corpse by dissection to determine the cause, mode, and manner of death; or the exam may be performed to evaluate any disease or injury that may be present for research or educational purposes. The term necropsy is generally used for non-human animals. Autopsies are usually performed by a specialized medical doctor called a pathologist. Only a small portion of deaths require an autopsy to be performed, under certain circumstances. In most cases, a medical examiner or coroner can determine the cause of death.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Rembrandt_-_The_Anatomy_Lesson_of_Dr_Nicolaes_Tulp.jpg/960px-Rembrandt_-_The_Anatomy_Lesson_of_Dr_Nicolaes_Tulp.jpg,https://en.wikipedia.org/wiki/Autopsy,"{""wikipedia_title"": ""Autopsy"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/4d/Rembrandt_-_The_Anatomy_Lesson_of_Dr_Nicolaes_Tulp.jpg""}"
spices,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Spices1.jpg/960px-Spices1.jpg,https://en.wikipedia.org/wiki/Spice,"{""wikipedia_title"": ""Spice"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b6/Spices1.jpg""}"
homicide,poisonous,,"Homicide is an act in which a person causes the death of another person. A homicide requires only a volitional act, or an omission, that causes the death of another, and thus a homicide may result from accidental, reckless, or negligent acts even if there is no intent to cause harm. Homicides can be divided into many overlapping legal categories, such as murder, manslaughter, justifiable homicide, assassination, killing in war (either following the laws of war or as a war crime), euthanasia, and capital punishment, depending on the circumstances of the death. These different types of homicides are often treated very differently in human societies; some are considered crimes, while others are permitted or even ordered by the legal system.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Cain_kills_Abel.png/960px-Cain_kills_Abel.png,https://en.wikipedia.org/wiki/Homicide,"{""wikipedia_title"": ""Homicide"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/2d/Cain_kills_Abel.png""}"
suicide,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/%C3%89douard_Manet_-_Le_Suicid%C3%A9_%28ca._1877%29.jpg/960px-%C3%89douard_Manet_-_Le_Suicid%C3%A9_%28ca._1877%29.jpg,https://en.wikipedia.org/wiki/Suicide,"{""wikipedia_title"": ""Suicide"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/38/%C3%89douard_Manet_-_Le_Suicid%C3%A9_%28ca._1877%29.jpg""}"
India,poisonous,,"India, officially the Republic of India, is a country in South Asia. It is the seventh-largest country by area; the most populous country since 2023; and, since its independence in 1947, the world's most populous democracy. Bounded by the Indian Ocean on the south, the Arabian Sea on the southwest, and the Bay of Bengal on the southeast, it shares land borders with Pakistan to the west; China, Nepal, and Bhutan to the north; and Bangladesh and Myanmar to the east. In the Indian Ocean, India is near Sri Lanka and the Maldives. Its Andaman and Nicobar Islands share a maritime border with Myanmar, Thailand, and Indonesia. Modern humans arrived on the Indian subcontinent from Africa no later than 55,000 years ago. Their long occupation, predominantly in isolation as hunter-gatherers, has made the region highly diverse. Settled life emerged on the subcontinent in the western margins of the Indus river basin 9,000 years ago, evolving gradually into the Indus Valley Civilisation of the third millennium BCE. By 1200 BCE, an archaic form of Sanskrit, an Indo-European language, had diffused into India from the northwest. Its hymns recorded the early dawnings of Hinduism in India. India's pre-existing Dravidian languages were supplanted in the northern regions. By 400 BCE, caste had emerged within Hinduism, and Buddhism and Jainism had arisen, proclaiming social orders unlinked to heredity. Early political consolidations gave rise to the loose-knit Maurya and Gupta Empires. During this era, there was a flourishing of creativity in art, architecture, and writing, the status of women declined, and untouchability became an organised belief. In South India, the Middle kingdoms exported Dravidian language scripts and religious cultures to the kingdoms of Southeast Asia. In the 1st millennium Islam, Christianity, Judaism, and Zoroastrianism became established on India's southern and western coasts. Early in the 2nd millennium Muslim armies from Central Asia intermittently overran India's northern plains. The resulting Delhi Sultanate drew northern India into the cosmopolitan networks of medieval Islam. In south India, the Vijayanagara Empire created a long-lasting composite Hindu culture. In the Punjab, Sikhism emerged, rejecting institutionalised religion. The Mughal Empire ushered in two centuries of economic expansion and relative peace, and left a rich architectural legacy. Gradually expanding rule of the British East India Company turned India into a colonial economy but consolidated its sovereignty. British Crown rule began in 1858. The rights promised to Indians were granted slowly, but technological changes were introduced, and modern ideas of education and the public life took root. A nationalist movement emerged in India, the first in the non-European British Empire and an influence on other nationalist movements. Noted for nonviolent resistance after 1920, it became the primary factor in ending British rule. In 1947, the British Indian Empire was partitioned into two independent dominions, a Hindu-majority dominion of India and a Muslim-majority dominion of Pakistan. A large-scale loss of life and an unprecedented migration accompanied the partition. India has been a federal republic since 1950, governed through a democratic parliamentary system. It is a pluralistic, multilingual and multi-ethnic society. India's population grew from 361 million in 1951 to over 1.4 billion in 2023. During this time, its nominal per capita income increased from US$64 annually to US$2,601, and its literacy rate from 16.6% to 74%. The Indian economy has since become a fast-growing major economy and a hub for information technology, with an expanding middle class. India has reduced its poverty rate, though at the cost of increasing economic inequality. It is a nuclear-weapon state that ranks high in military expenditure. It has disputes over Kashmir with its neighbours, Pakistan and China, unresolved since the mid-20th century. Among the socio-economic challenges India faces are gender inequality, child malnutrition, and rising levels of air pollution. India's land is megadiverse with four biodiversity hotspots. India's wildlife, which has traditionally been viewed with tolerance in its culture, is supported in protected habitats.",https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/960px-Flag_of_India.svg.png,https://en.wikipedia.org/wiki/India,"{""wikipedia_title"": ""India"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/en/4/41/Flag_of_India.svg""}"
Kerala,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Boathouse_%287063399547%29.jpg/960px-Boathouse_%287063399547%29.jpg,https://en.wikipedia.org/wiki/Kerala,"{""wikipedia_title"": ""Kerala"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/99/Boathouse_%287063399547%29.jpg""}"
ordeal poison,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/7/7e/Water-ordeal.jpg,https://en.wikipedia.org/wiki/Trial_by_ordeal,"{""wikipedia_title"": ""Trial by ordeal""}"
Chelidonium majus,poisonous,,"Chelidonium majus, the greater celandine, is a perennial herbaceous flowering plant in the poppy family Papaveraceae. One of two species in the genus Chelidonium, it is native to Europe and western Asia and introduced widely in North America. The plant known as lesser celandine (Ficaria verna) is not closely related, as it belongs to the buttercup family Ranunculaceae.",https://upload.wikimedia.org/wikipedia/commons/8/8c/Chelidonium_majus_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-033.jpg,https://en.wikipedia.org/wiki/Chelidonium_majus,"{""wikipedia_title"": ""Chelidonium majus""}"
isoquinoline,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Quinoline-3D-balls-2.png/960px-Quinoline-3D-balls-2.png,https://en.wikipedia.org/wiki/Quinoline,"{""wikipedia_title"": ""Quinoline"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/a3/Quinoline-3D-balls-2.png""}"
alkaloids,poisonous,,"Alkaloids are a broad class of naturally occurring organic compounds that contain at least one nitrogen atom. Some synthetic compounds of similar structure may also be termed alkaloids. Alkaloids are produced by a large variety of organisms including bacteria, fungi, plants, and animals. They can be purified from crude extracts of these organisms by acid-base extraction, or solvent extractions followed by silica-gel column chromatography. Alkaloids have a wide range of pharmacological activities including antimalarial (e.g. quinine), antiasthma (e.g. ephedrine), anticancer (e.g. homoharringtonine), cholinomimetic (e.g. galantamine), vasodilatory (e.g. vincamine), antiarrhythmic (e.g. quinidine), analgesic (e.g. morphine), antibacterial (e.g. chelerythrine), and antihyperglycemic activities (e.g. berberine). Many have found use in traditional or modern medicine, or as starting points for drug discovery. Other alkaloids possess psychotropic (e.g. psilocin) and stimulant activities (e.g. cocaine, caffeine, nicotine, theobromine), and have been used in entheogenic rituals or as recreational drugs. Alkaloids can be toxic (e.g. atropine, tubocurarine). Although alkaloids act on a diversity of metabolic systems in humans and other animals, they almost uniformly evoke a bitter taste. The boundary between alkaloids and other nitrogen-containing natural compounds is not clear-cut. Most alkaloids are basic, although some have neutral and even weakly acidic properties. In addition to carbon, hydrogen and nitrogen, alkaloids may also contain oxygen or sulfur. Rarer still, they may contain elements such as phosphorus, chlorine, and bromine. Compounds like amino acid peptides, proteins, nucleotides, nucleic acid, amines, and antibiotics are usually not called alkaloids. Natural compounds containing nitrogen in the exocyclic position (mescaline, serotonin, dopamine, etc.) are usually classified as amines rather than as alkaloids. Some authors, however, consider alkaloids a special case of amines.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Papaver_somniferum_2021_G4.jpg/960px-Papaver_somniferum_2021_G4.jpg,https://en.wikipedia.org/wiki/Alkaloid,"{""wikipedia_title"": ""Alkaloid"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/1a/Papaver_somniferum_2021_G4.jpg""}"
coptisine,poisonous,,"Coptisine is an alkaloid found in Chinese goldthread (Coptis chinensis), greater celandine, and opium. Famous for the bitter taste that it produces, it is used in Chinese herbal medicine along with the related compound berberine for digestive disorders caused by bacterial infections.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Coptisine.png/960px-Coptisine.png,https://en.wikipedia.org/wiki/Coptisine,"{""wikipedia_title"": ""Coptisine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/a3/Coptisine.png""}"
